Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
18,-,16.9,-,0.2,-,-,0.1,11.2,5.2,-,-,-
19,-,31.4,-,-,-,-,-,-,66.0,0.3,0.5,-
20,-,0.7,-,-,-,-,-,-,0.5,-,-,-
21,-,-,-,-,-,39.5,37.1,-,2.8,1.3,-,-
22,-,1.4,-,1.4,-,16.1,28.8,0.1,-,-,-,-
23,-,-,-,44.3,105.6,12.6,21.4,9.0,-,-,-,-
24,-,-,4.2,0.5,-,18.1,1.0,12.0,34.0,-,-,-
25,5.7,T,5.2,-,-,44.9,21.2,55.5,-,-,-,1.0
26,0.3,-,-,-,-,-,62.5,5.1,-,-,-,-
27,-,-,-,0.8,0.2,24.5,125.5,1.8,-,-,-,-
28,-,-,-,1.0,5.2,23.5,93.5,2.9,-,-,-,-
29,-,,-,3.7,22.8,-,-,10.6,30.9,-,-,-
30,-,,-,9.3,4.0,-,15.6,0.8,-,-,-,-
31,-,,-,,-,,0.1,13.1,,-,,-
總和值,34.1,118.3,22.6,158.4,145.3,529.9,463.5,203.5,328.6,2.1,20.7,27.4
1,-,-,-,-,0.2,0.5,-,0.5,19.9,0.9,-,-
2,-,-,-,-,0.7,13.7,-,0.5,15.2,1.3,-,T
3,-,-,-,-,-,-,-,-,-,6.6,-,-
4,-,-,-,0.1,0.5,-,-,-,-,-,-,-
5,5.8,-,-,-,1.1,-,-,-,-,-,-,30.9
6,-,-,-,-,-,-,-,-,-,-,-,0.5
7,-,-,5.8,-,-,-,-,-,-,-,5.7,-
8,-,-,-,-,-,-,-,98.9,-,-,16.0,-
9,-,-,-,-,-,-,-,68.6,0.5,0.1,51.8,0.8
10,-,-,0.3,-,-,2.7,9.5,38.3,0.1,T,63.9,-
11,6.7,-,1.4,-,-,-,47.6,13.8,-,-,5.1,2.2
12,15.7,T,-,-,8.1,-,45.6,-,54.5,-,-,-
13,-,8.3,-,-,1.0,-,51.5,-,-,-,-,0.2
14,0.3,4.9,-,-,4.7,-,9.9,-,3.4,4.4,-,1.0
15,-,1.5,-,-,0.3,-,T,-,4.4,-,-,-
16,-,0.7,-,-,11.7,-,0.6,-,-,-,0.4,-
17,-,-,-,1.8,17.5,12.2,10.2,-,-,-,0.4,-
18,-,-,3.0,0.7,0.5,-,27.0,-,-,-,0.1,-
19,-,2.4,1.4,-,0.1,-,45.0,-,-,-,7.2,-
20,-,9.2,-,-,-,-,31.3,-,-,-,-,-
21,6.9,0.2,-,-,-,3.5,19.1,-,-,-,-,-
22,-,-,-,-,24.2,-,-,-,-,-,-,-
23,-,-,-,-,22.3,-,-,-,-,-,-,-
24,-,0.4,-,-,1.3,3.1,-,1.5,-,-,-,-
25,-,-,-,-,-,24.6,1.3,-,0.1,-,-,-
26,-,-,-,-,-,15.1,-,-,-,-,0.1,-
27,-,-,14.3,-,-,66.5,-,0.4,-,-,-,-
28,-,-,6.9,-,-,2.3,2.0,2.8,1.2,-,-,-
29,-,,-,2.0,-,7.1,-,1.0,-,-,-,-
30,-,,-,0.5,-,-,-,12.3,-,-,-,T
31,-,,0.1,,0.8,,-,17.7,,-,,1.5
總和值,35.4,27.6,33.2,5.1,95.0,151.3,300.6,256.3,99.3,13.3,150.7,37.1
1,-,-,-,-,-,-,-,9.8,1.0,-,-,3.6
2,-,-,-,-,3.2,-,-,465.2,28.1,-,-,1.7
3,-,-,-,-,2.3,-,-,12.6,-,-,-,0.4
4,-,-,-,-,7.3,-,-,-,-,-,-,0.6
5,3.5,-,-,-,-,-,-,-,-,-,-,25.8
6,12.5,-,-,14.2,-,-,4.4,0.4,-,-,-,2.7
7,-,11.5,-,-,-,0.1,-,6.4,0.7,-,-,2.2
8,-,11.2,-,0.2,-,8.2,-,-,0.4,-,-,8.9
9,-,-,4.1,0.7,-,20.7,-,0.8,-,-,-,10.6
10,-,-,8.2,-,0.1,23.2,-,0.3,-,-,-,-
11,-,-,11.0,0.2,0.2,38.7,-,7.7,-,-,0.2,-
12,-,-,11.9,-,-,70.1,-,-,-,-,0.4,-
13,0.6,-,5.6,-,-,0.9,-,-,-,-,-,-
14,1.5,-,-,-,-,33.3,0.4,-,4.0,-,-,-
15,2.7,0.2,-,-,0.2,6.2,-,-,-,-,-,-
16,14.0,-,-,6.0,17.1,2.9,9.2,13.7,-,-,-,-
17,-,-,-,2.6,41.4,4.7,2.9,60.2,-,-,18.3,-
18,-,-,-,28.5,87.2,1.1,6.1,3.8,-,-,25.2,1.0
19,-,-,-,-,4.9,37.8,-,1.2,T,-,-,-
20,-,-,-,24.3,20.7,57.1,-,30.0,-,-,-,-
21,-,T,-,5.4,-,20.8,57.3,0.7,-,-,2.5,-
22,7.1,0.1,-,1.0,-,-,2.8,17.5,-,-,-,-
23,4.2,6.2,-,-,-,2.4,12.8,-,-,-,33.0,-
24,7.8,3.8,-,0.2,-,-,27.0,0.1,-,-,-,-
25,3.2,14.1,-,7.8,-,-,0.7,76.8,-,-,-,-
26,-,1.7,-,37.6,-,-,64.4,-,-,-,9.1,-
27,-,10.8,-,22.4,1.3,-,T,-,-,0.2,9.6,-
28,-,17.6,-,14.7,13.6,-,2.5,0.9,-,-,6.1,0.1
29,-,17.6,-,-,11.6,68.4,2.6,-,0.7,-,-,21.6
30,-,,-,57.2,-,0.8,1.0,4.5,-,0.4,18.8,8.0
31,-,,-,,-,,24.1,12.9,,0.8,,-
總和值,57.1,77.2,40.8,234.6,267.9,331.6,215.6,726.2,34.2,1.4,144.8,71.1
1,-,-,0.7,11.6,18.5,-,-,1.7,21.3,-,-,-
2,0.4,-,2.1,2.6,1.6,-,2.4,0.3,-,-,1.0,-
3,3.6,1.1,0.1,16.4,3.0,-,0.4,-,-,-,-,-
4,-,-,-,24.9,-,4.9,1.5,-,-,-,-,-
5,-,-,-,98.8,-,1.2,1.3,-,-,T,-,-
6,-,-,-,1.3,-,-,18.4,-,-,2.7,T,-
7,-,-,-,-,-,-,8.1,-,-,-,-,-
8,0.1,-,-,-,0.4,-,20.3,-,-,-,-,-
9,0.6,-,-,17.3,0.1,2.3,9.5,-,-,-,-,0.4
10,-,-,-,2.6,-,14.4,-,-,-,-,-,-
11,0.2,-,-,5.5,33.4,1.3,-,-,-,-,-,-
12,1.1,-,-,8.1,13.5,17.8,2.9,0.3,13.2,-,-,-
13,5.1,0.1,0.3,0.4,17.6,0.4,280.3,-,-,-,0.6,0.5
14,-,-,-,15.5,0.1,5.0,0.8,76.3,-,-,-,1.0
15,-,-,0.4,-,0.2,0.1,50.5,3.3,-,-,-,5.5
16,-,-,-,-,3.8,-,-,-,-,-,-,11.8
17,-,-,-,0.6,73.8,0.1,9.4,1.3,-,-,-,38.4
18,-,-,18.5,0.7,0.8,-,5.3,-,3.4,-,-,8.7
19,-,-,-,1.3,55.1,-,-,-,-,-,-,0.3
20,-,-,0.3,4.5,59.8,-,-,2.1,-,-,-,0.4
21,-,-,0.8,0.1,49.3,10.4,2.1,146.1,0.6,-,-,0.8
22,-,-,-,-,10.4,-,-,131.7,5.5,-,0.6,-
23,-,-,-,-,15.0,0.3,-,3.9,0.9,-,-,0.2
24,-,-,5.6,-,-,2.7,14.6,69.8,-,-,3.9,0.7
25,-,-,-,18.3,-,11.7,16.1,-,-,-,15.4,0.4
26,-,-,2.0,4.8,-,-,3.2,-,-,-,-,0.2
27,0.1,-,11.7,13.0,-,-,4.2,-,-,-,-,-
28,-,-,18.7,10.3,-,-,-,-,-,-,1.1,-
29,-,,0.4,-,-,-,-,151.9,-,-,-,0.1
30,-,,-,-,-,-,4.2,74.5,-,-,-,-
31,-,,1.1,,-,,12.2,99.8,,-,,-
總和值,11.2,1.2,62.7,258.6,356.4,72.6,467.7,763.0,44.9,2.7,22.6,69.4
1,-,-,-,-,14.8,-,-,-,-,-,-,0.8
2,-,-,0.1,3.4,-,-,-,-,-,-,-,3.5
3,2.0,0.5,0.3,2.0,0.3,19.3,-,55.9,-,-,-,0.6
4,-,6.6,1.2,-,0.7,-,-,25.1,-,-,-,6.7
5,-,3.7,3.7,-,37.5,48.1,-,4.0,-,-,-,0.7
6,-,-,-,0.1,4.1,63.2,-,-,-,-,-,-
7,-,-,0.2,0.4,15.8,11.2,-,-,-,-,-,-
8,-,5.3,3.5,0.3,0.3,2.6,2.5,49.5,-,-,-,-
9,-,14.5,-,-,4.6,-,-,32.1,0.5,-,-,-
10,-,1.5,-,-,T,-,-,9.8,1.6,-,-,-
11,-,0.1,0.5,-,-,-,0.6,24.4,-,-,-,0.2
12,-,-,15.4,-,1.6,-,-,6.6,0.5,-,-,-
13,-,0.9,14.9,-,22.5,5.8,-,0.9,-,-,-,-
14,-,1.4,-,-,0.2,2.8,-,-,-,-,T,-
15,-,0.1,-,-,220.4,2.8,-,-,-,-,0.8,-
16,-,0.7,-,-,16.3,-,-,-,-,-,-,-
17,-,-,-,-,-,1.0,-,-,-,-,-,-
18,-,-,-,-,39.1,-,3.7,12.3,-,-,-,-
19,-,9.9,-,0.1,99.0,-,-,-,-,-,-,2.1
20,-,-,2.7,-,67.2,4.3,0.5,-,6.8,-,-,-
21,-,-,-,-,52.0,-,-,-,5.7,-,-,-
22,-,-,0.2,-,0.4,-,2.5,-,16.6,-,-,-
23,-,-,-,-,8.6,0.6,90.3,-,8.9,-,-,-
24,-,-,-,-,-,2.0,-,-,6.4,-,-,-
25,-,-,-,-,-,11.6,18.8,-,-,-,-,6.9
26,-,-,-,1.6,-,0.5,-,-,-,-,-,0.7
27,-,-,-,-,28.3,-,2.5,0.2,-,-,-,4.3
28,-,-,5.0,-,11.0,-,18.7,-,-,-,-,3.5
29,-,,-,-,14.9,5.2,-,-,-,-,-,-
30,-,,-,7.7,-,-,-,57.5,-,-,-,-
31,-,,9.8,,-,,9.0,-,,-,,-
總和值,2.0,45.2,57.5,15.6,659.6,181.0,149.1,278.3,47.0,-,0.8,30.0
1,-,-,-,-,-,4.0,-,-,12.9,-,-,-
2,-,-,-,-,-,-,-,-,0.2,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,0.4
4,-,-,-,-,13.0,-,-,-,-,-,-,T
5,-,-,-,-,5.0,0.4,0.3,-,-,-,-,-
6,-,-,0.2,-,-,4.7,0.1,-,-,-,-,2.3
7,-,-,-,-,-,-,7.0,-,83.8,-,-,1.5
8,-,-,T,-,-,-,3.0,52.6,-,0.8,-,-
9,-,-,-,2.8,-,-,-,16.3,-,10.3,-,1.2
10,-,-,1.0,0.4,-,-,8.7,-,-,T,-,42.0
11,-,-,2.3,25.3,-,-,-,-,-,0.5,-,-
12,-,-,3.0,5.4,67.6,-,0.8,-,-,-,-,0.8
13,3.3,-,-,-,-,-,-,0.4,-,-,-,-
14,5.7,-,-,-,-,-,9.9,9.9,-,-,-,-
15,-,1.8,-,-,-,-,-,10.8,-,-,-,-
16,-,12.6,0.9,-,-,-,-,56.9,-,-,-,-
17,-,-,-,-,-,-,-,24.0,-,-,-,-
18,-,-,-,1.4,-,-,-,-,-,-,-,-
19,-,-,-,0.9,-,-,12.7,T,-,-,-,-
20,0.3,-,-,-,115.0,-,1.7,-,-,0.9,-,-
21,0.5,2.4,-,11.5,7.4,-,-,-,-,0.6,2.2,-
22,-,-,-,-,44.5,23.0,1.8,-,-,0.5,-,0.4
23,-,-,5.9,-,42.2,31.7,-,-,-,0.4,-,-
24,-,4.4,1.7,-,113.8,-,-,15.3,-,-,-,-
25,-,-,0.8,-,6.9,-,-,6.1,-,-,-,0.9
26,1.3,-,7.4,-,92.0,-,-,65.4,-,-,-,-
27,1.2,-,1.6,-,16.5,-,0.5,14.6,-,-,-,3.4
28,-,-,-,-,106.7,-,24.9,7.4,31.8,-,-,-
29,-,,-,-,0.9,1.7,-,48.3,55.1,-,-,-
30,-,,-,-,3.8,-,-,18.3,0.1,-,-,-
31,-,,-,,26.7,,-,22.1,,-,,-
總和值,12.3,21.2,24.8,47.7,662.0,65.5,71.4,368.4,183.9,14.0,2.2,52.9
1,-,6.0,-,-,16.3,-,12.0,5.0,-,T,-,T
2,0.2,1.0,-,-,-,1.3,6.5,9.5,1.5,-,-,-
3,27.8,0.8,-,-,-,13.5,45.5,-,1.4,-,-,-
4,0.5,1.3,-,-,-,T,3.0,-,1.2,-,-,-
5,-,-,-,-,-,13.3,-,-,1.7,-,-,-
6,17.7,-,-,-,-,10.5,-,-,0.8,6.0,-,T
7,T,-,-,-,-,14.6,-,-,1.5,1.5,-,-
8,2.2,-,-,-,-,-,1.0,-,0.1,9.0,-,-
9,-,-,14.6,-,-,-,5.6,T,22.0,1.0,-,-
10,-,-,50.0,14.5,9.5,0.2,-,12.0,1.0,-,1.0,-
11,29.1,9.1,21.3,9.0,32.6,59.3,0.5,30.5,-,0.4,0.8,-
12,1.4,-,12.8,12.5,-,27.6,0.7,55.0,-,-,-,-
13,T,-,13.1,27.6,-,54.6,-,10.5,-,-,-,-
14,-,2.4,4.5,23.0,-,27.0,-,-,3.2,-,-,-
15,7.7,-,5.5,26.0,-,0.5,-,-,9.0,-,-,-
16,0.7,-,3.0,-,13.7,0.5,0.5,T,-,-,-,-
17,32.6,0.3,-,-,-,2.5,0.2,33.0,10.5,-,-,-
18,-,2.9,12.8,16.1,-,-,T,20.5,1.5,-,-,-
19,-,-,4.0,-,-,-,72.7,1.0,-,-,-,-
20,0.1,0.1,1.7,-,-,T,0.5,5.0,-,-,2.0,-
21,2.6,-,7.3,-,4.3,-,-,0.5,-,5.5,7.5,-
22,5.8,0.1,8.5,-,10.7,-,-,0.4,-,0.5,1.0,T
23,14.5,-,16.2,-,12.5,0.5,-,-,-,-,46.5,-
24,3.2,0.2,5.5,38.0,T,2.2,-,0.5,-,-,-,-
25,-,-,13.8,-,-,-,-,T,-,-,-,-
26,-,-,-,-,T,-,-,-,0.5,-,0.9,-
27,T,-,-,15.2,-,-,-,-,40.0,-,14.0,-
28,10.5,-,-,1.5,-,T,1.5,0.7,28.5,-,-,8.4
29,27.8,-,-,-,-,0.5,16.5,-,0.8,-,T,-
30,20.5,,-,T,T,2.3,-,0.5,1.0,-,0.5,-
31,-,,-,,0.7,,-,-,,-,,-
總和值,204.9,24.2,194.6,183.4,100.3,230.9,166.7,184.6,126.2,23.9,74.2,8.4
1,-,T,T,5.5,-,40.0,2.5,0.5,T,-,-,-
2,-,-,-,-,T,36.0,31.0,-,17.4,-,T,-
3,-,-,-,-,-,171.5,0.5,21.5,4.0,-,1.0,-
4,-,-,0.3,-,-,57.5,17.0,T,-,0.2,T,-
5,-,-,-,-,-,3.0,-,-,T,-,-,-
6,-,-,5.5,-,-,-,16.0,-,-,-,-,0.5
7,-,-,0.2,1.5,-,-,8.0,-,T,-,-,3.5
8,-,T,8.5,-,-,-,13.0,1.0,-,0.3,-,1.0
9,-,-,T,-,-,-,-,-,T,-,-,3.0
10,-,-,T,-,-,0.5,6.0,12.0,-,-,-,-
11,-,-,-,27.5,-,23.0,-,T,-,-,T,-
12,-,-,-,14.0,-,62.0,-,-,-,-,16.0,T
13,T,-,-,12.5,T,3.0,-,-,-,13.0,1.5,T
14,3.0,-,1.0,-,-,119.5,3.0,-,-,14.5,0.5,-
15,T,-,-,-,0.5,72.0,-,-,-,25.5,-,-
16,1.0,-,6.5,-,16.5,65.0,4.0,-,-,-,-,-
17,-,-,-,-,-,123.5,-,-,-,-,-,-
18,-,-,-,-,-,53.5,-,-,-,-,-,-
19,-,T,T,-,16.5,T,1.2,-,-,-,-,T
20,-,1.9,-,0.3,19.5,-,-,-,-,-,0.5,-
21,-,-,-,2.5,-,-,-,-,-,-,T,-
22,-,8.0,-,19.5,-,-,-,6.0,-,-,-,-
23,-,-,T,-,-,-,-,5.0,-,-,-,-
24,-,2.4,-,0.5,14.0,-,-,18.5,-,-,T,-
25,-,1.0,0.5,-,4.5,-,1.0,T,-,-,-,-
26,-,7.5,11.0,-,-,-,T,-,-,-,T,-
27,-,T,-,15.0,T,T,-,3.5,-,-,T,-
28,-,-,-,-,-,-,-,1.0,-,-,-,T
29,-,,-,-,-,-,51.5,-,-,-,-,-
30,-,,-,-,38.5,64.0,44.5,-,-,-,-,-
31,-,,4.5,,1.5,,114.5,-,,-,,-
總和值,4.0,20.8,38.0,98.8,111.5,894.0,313.7,69.0,21.4,53.5,19.5,8.0
1,-,2.5,-,T,-,T,13.0,-,1.5,-,0.5,-
2,-,-,-,-,-,-,67.5,1.5,3.0,-,-,-
3,-,1.0,-,-,-,-,46.0,1.5,-,-,-,-
4,4.0,T,-,-,1.0,-,31.0,-,-,-,-,-
5,0.5,T,-,-,-,T,13.0,2.0,T,-,-,-
6,15.5,-,-,-,-,-,T,T,1.0,-,-,-
7,16.5,1.5,-,-,-,-,40.0,T,9.0,-,-,-
8,28.5,4.0,8.0,-,34.0,-,-,-,-,-,-,-
9,24.5,0.5,T,-,38.0,-,-,-,-,-,-,T
10,1.0,T,-,-,-,-,8.0,-,-,-,-,T
11,-,1.0,-,-,-,42.0,33.5,T,-,-,-,-
12,-,-,-,7.5,-,-,-,-,-,T,-,-
13,-,-,-,-,-,-,T,68.5,-,5.0,-,-
14,-,-,-,-,-,T,0.5,12.5,-,-,-,-
15,-,-,20.5,2.5,-,0.5,-,0.5,T,-,-,-
16,-,-,T,6.5,-,25.0,-,9.5,1.0,-,-,-
17,T,-,-,14.0,-,18.5,-,-,1.0,T,T,-
18,-,-,-,-,-,4.0,-,9.5,3.5,-,-,-
19,0.5,-,T,-,-,48.5,-,41.0,-,2.5,T,-
20,-,-,7.0,-,-,67.0,-,19.5,-,-,-,-
21,-,-,-,-,-,5.0,-,12.0,-,-,-,-
22,4.5,14.0,-,-,-,7.0,30.0,50.0,-,T,-,-
23,-,T,-,-,-,T,14.5,58.5,-,-,-,2.0
24,-,T,-,-,-,-,2.5,70.5,-,-,-,-
25,-,-,-,-,-,-,5.0,28.0,-,-,1.5,-
26,-,-,-,-,-,-,-,13.0,-,-,2.0,-
27,T,-,-,-,-,-,14.0,3.0,-,-,-,-
28,2.5,1.0,-,-,-,T,-,2.5,-,-,6.0,-
29,1.0,,-,-,-,-,28.5,4.0,-,-,-,-
30,2.0,,-,-,-,16.5,-,T,-,-,-,-
31,2.5,,-,,-,,-,1.0,,T,,-
總和值,103.5,25.5,35.5,30.5,73.0,234.0,347.0,408.5,20.0,7.5,10.0,2.0
1,T,T,-,6.5,67.0,3.5,-,2.0,56.0,11.5,-,-
2,T,-,-,-,60.0,12.0,-,29.5,-,-,-,-
3,1.5,T,21.5,-,2.0,-,2.5,-,T,-,-,-
4,-,-,-,-,-,45.5,1.0,2.0,50.0,-,-,-
5,-,-,7.0,-,0.5,-,6.5,-,14.5,-,-,25.5
6,0.5,-,10.0,-,32.0,-,12.5,3.5,4.5,-,-,17.5
7,-,-,31.0,-,7.5,-,-,3.5,0.5,-,-,T
8,-,-,15.5,-,0.5,-,T,1.5,5.5,-,-,-
9,-,-,57.0,-,14.0,-,2.0,54.0,-,-,-,-
10,-,-,21.0,-,15.5,16.0,12.5,1.0,-,-,-,-
11,-,-,1.0,3.5,-,77.5,9.5,42.0,-,-,-,-
12,-,-,-,0.5,-,90.0,-,119.0,-,-,-,-
13,-,-,-,5.0,-,20.0,-,34.0,-,-,-,-
14,-,-,-,-,-,57.5,T,5.5,-,-,-,-
15,-,-,1.5,1.5,-,-,-,102.0,T,-,-,-
16,8.5,-,T,26.5,21.5,8.0,-,145.0,-,-,-,-
17,2.5,-,-,-,21.5,2.5,-,104.0,-,-,-,-
18,-,T,-,-,43.5,T,6.0,73.0,-,-,-,-
19,-,T,-,26.5,10.0,-,4.0,34.5,-,-,-,-
20,-,-,-,12.0,175.5,-,-,4.5,-,-,-,T
21,T,-,-,33.0,T,T,0.5,1.0,T,-,-,-
22,-,-,-,-,4.0,-,-,1.0,-,-,-,-
23,-,-,T,-,30.5,41.5,12.5,T,-,-,-,-
24,-,11.0,6.0,-,-,58.5,-,0.5,-,-,-,-
25,-,-,5.0,-,-,0.5,-,0.5,-,-,-,-
26,-,-,-,0.5,-,-,T,4.0,-,-,-,-
27,-,-,-,-,5.5,3.5,106.0,-,-,-,-,-
28,-,-,-,-,13.0,T,T,-,-,-,-,-
29,-,,2.0,-,-,-,-,-,-,-,-,39.0
30,-,,1.0,-,-,43.5,-,0.5,2.5,-,-,11.5
31,-,,-,,-,,2.0,-,,-,,1.0
總和值,13.0,11.0,179.5,115.5,524.0,480.0,177.5,768.0,133.5,11.5,-,94.5
1,-,-,-,T,-,-,7.5,11.5,-,-,-,-
2,-,-,-,20.0,-,-,28.0,2.0,-,-,-,-
3,-,-,-,-,-,-,21.5,70.0,14.5,-,-,-
4,-,T,T,-,-,-,-,T,-,-,-,-
5,-,T,6.0,2.5,-,-,-,-,-,-,-,-
6,-,-,-,11.0,-,T,4.5,-,-,-,-,-
7,-,-,-,5.5,-,T,-,-,-,-,0.5,-
8,-,-,-,-,-,36.0,-,-,-,-,-,T
9,-,-,-,-,-,34.5,-,10.0,-,-,T,28.5
10,-,-,23.5,-,T,T,3.5,15.0,-,-,T,T
11,-,-,-,3.5,-,-,-,6.0,-,-,-,0.5
12,-,-,-,1.5,T,-,-,55.0,2.5,-,-,-
13,-,-,T,-,-,-,-,-,54.5,-,3.0,-
14,-,-,15.5,-,-,99.0,-,T,-,-,T,-
15,-,2.5,-,-,-,-,9.5,29.0,-,-,T,-
16,-,2.0,-,-,19.0,-,3.5,-,-,-,-,-
17,-,-,-,-,-,-,7.5,-,-,-,-,-
18,-,-,0.5,-,15.0,-,-,26.0,T,-,-,-
19,-,-,3.5,-,26.0,-,0.5,-,-,-,-,-
20,-,-,-,-,T,-,5.0,-,-,-,-,-
21,-,-,-,-,36.5,5.5,-,-,-,-,-,1.5
22,-,-,-,1.0,61.0,-,-,15.0,-,-,-,-
23,-,-,-,7.5,9.5,-,-,7.5,-,T,-,7.0
24,-,-,-,7.0,1.5,-,-,-,-,T,-,2.0
25,T,-,-,-,-,-,-,-,-,-,-,-
26,20.0,-,-,T,51.5,8.5,-,5.5,-,-,-,-
27,-,-,-,T,43.5,-,T,6.5,-,-,-,2.0
28,T,-,6.0,-,27.0,-,1.0,1.5,2.5,-,-,-
29,-,-,-,-,16.0,-,1.5,2.0,-,-,-,-
30,-,,T,-,-,T,T,-,T,-,-,-
31,-,,-,,-,,-,16.0,,-,,-
總和值,20.0,4.5,55.0,59.5,306.5,183.5,93.5,278.5,74.0,T,3.5,41.5
1,-,-,-,-,-,12.5,-,204.5,-,-,-,-
2,-,-,-,-,-,-,-,166.0,-,-,-,-
3,-,-,-,-,T,-,-,42.5,8.5,-,T,-
4,-,-,T,-,-,3.5,-,0.5,-,-,-,-
5,-,-,T,-,T,86.0,-,11.5,5.5,-,-,-
6,T,-,11.5,-,-,44.0,T,106.5,1.0,-,-,-
7,T,-,T,-,-,-,-,151.5,-,-,-,-
8,-,-,-,-,-,5.0,-,17.5,T,-,3.5,-
9,-,-,-,-,-,2.0,-,0.5,-,-,-,-
10,-,3.5,-,-,-,-,-,64.5,-,-,T,-
11,1.0,20.0,-,-,-,T,-,9.5,-,-,-,-
12,3.5,-,-,-,-,7.5,-,-,24.0,2.0,T,-
13,-,-,-,-,-,-,23.5,T,2.0,7.0,0.5,-
14,-,-,-,-,-,-,T,1.5,-,1.5,-,-
15,-,-,-,-,-,-,8.5,0.5,-,-,-,-
16,-,-,-,-,-,26.0,T,-,1.5,-,-,-
17,-,-,-,T,-,-,-,-,-,-,-,-
18,-,-,-,-,-,2.0,3.5,T,-,-,T,-
19,-,-,-,-,-,22.0,2.5,4.5,-,-,-,-
20,-,-,-,-,-,41.0,-,-,-,-,-,T
21,-,-,-,-,-,197.5,T,-,-,-,-,17.0
22,0.5,-,2.5,-,-,65.5,11.5,-,-,T,-,1.0
23,-,-,-,-,-,1.5,28.5,-,-,T,-,T
24,-,-,15.0,-,-,20.0,5.0,T,-,0.5,-,-
25,-,-,-,0.5,-,2.0,0.5,31.0,-,-,-,-
26,-,-,-,-,-,4.5,21.0,0.5,-,-,1.5,-
27,-,T,-,T,-,6.0,-,-,-,-,T,1.0
28,-,-,-,T,-,65.0,-,-,-,-,-,-
29,-,,-,7.5,T,32.0,3.5,-,-,-,-,-
30,-,,T,-,171.5,-,-,-,-,-,-,-
31,-,,-,,63.5,,24.0,-,,-,,-
總和值,5.0,23.5,29.0,8.0,235.0,645.5,132.0,813.0,42.5,11.0,5.5,19.0
1,-,3.0,-,-,0.5,2.5,T,14.5,-,-,0.5,4.0
